time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,0.0953734400213608,0.46720546937841256,4.502079209332355,0.08193241586881683,6.2546985450667805,0.0,0.17702755128558625,0.7474702421406649,3.872715693737374,0.05418926869097128,-0.07520037411534974,0.0,469.65378612073897,467.6248795936364,468.8812430199316,469.23326263497427
2.1600000000000015,0.10660275570335068,0.5137551289075437,4.73743852577212,0.08564529974963708,6.249796467767487,0.0,0.19774828791206375,0.8045055867777482,3.9721842388695396,0.07399188563735089,-0.09969061996694892,0.0,452.157351047017,450.174291241881,452.07629997165657,453.6718079375337
2.2200000000000015,0.11908626051623264,0.5635651122022618,4.975975103339148,0.09018947702124525,6.243439551851637,0.0,0.21890901265551813,0.8562113364760854,3.978931094465178,0.0790130361872554,-0.12296537059261518,0.0,424.00326822285643,421.98792406047437,423.1710426176289,423.60790130562765
2.2800000000000016,0.13300141037447166,0.616653864904526,5.215953951812414,0.09518677461018754,6.23595454940148,0.0,0.24561793078177493,0.9138433204037221,4.020115638279624,0.09069627958356544,-0.12857807956638306,0.0,434.65292238990315,434.1676781926813,434.528731993233,435.512888581009
2.3400000000000016,0.14866353105048669,0.6732977218361534,5.458415376032343,0.10057813798597781,6.228307766168413,0.0,0.27716378598969,0.9747620842524236,4.061661497478273,0.08812158474297113,-0.1252761590349114,0.0,434.8578884319716,435.1192029238856,435.89659513910783,435.68828544859207
2.4000000000000017,0.16622537133364504,0.7334482653351697,5.700921185143696,0.10608510907338342,6.220836907570163,0.0,0.30884919528956023,1.0306940597752168,4.02188909651182,0.0982462334135152,-0.12303403279725915,0.0,409.5181646135289,409.70204783858605,407.72091747118947,408.63242566754747
2.4600000000000017,0.18571387286677843,0.7968805616285827,5.939500687745992,0.11169730986703286,6.213292392586675,0.0,0.3413385367664754,1.084158533636462,3.9309593561209515,0.08189862106831895,-0.13179060466428336,0.0,391.2502726585074,390.4172046649252,391.59565604008463,390.08043874107705
2.520000000000002,0.2074387891285148,0.8638701738403611,6.175007764250877,0.11624084541725566,6.205524831198154,0.0,0.3834981802767782,1.149217840642771,3.9191751934920394,0.05903025092202489,-0.12516715325500835,0.0,418.16694455479956,418.72706331804983,418.5123750818243,416.52175334294236
2.580000000000002,0.23157680850364457,0.9344647715766722,6.406648056030082,0.11953911906030434,6.197778280822861,0.0,0.4216668285099578,1.204197568718008,3.8024570031808245,0.04528166033833018,-0.13845514082815508,0.0,382.08534093997537,380.7977823026136,381.49586181888316,380.1832077302715
2.640000000000002,0.258778117342736,1.0093069390706702,6.638799619221609,0.12170495783791235,6.189427742717189,0.0,0.48589317105416163,1.2907283627537385,3.9352998624372026,0.0024354603263409894,-0.14065528249378995,0.0,464.26691040187933,464.0771607700701,465.4255414239562,462.06020949329826
2.700000000000002,0.29012067698452565,1.0895051897323338,6.879995221326133,0.12215694544485789,6.181134300688566,0.0,0.5597375449162516,1.382466338352483,4.103793367947611,0.016159261498225164,-0.1337626594750693,0.0,476.25008878404174,476.76069619459525,474.8604538935881,475.91201953051
2.760000000000002,0.32582182226293405,1.1749085889606723,7.128795862991735,0.12307271036447442,6.172725892539834,0.0,0.631080050697048,1.4643260785939527,4.189081441160747,0.013406658445708977,-0.15761932613556828,0.0,452.57935609776735,450.63650250301987,452.78754398940134,452.5659168652263
2.820000000000002,0.3664262297475458,1.2657232992953051,7.386629643072974,0.12477674255845894,6.16370353108932,0.0,0.7233986224892988,1.5628384215320694,4.4043214623256075,0.04826157143374622,-0.13883537738340962,0.0,491.70674651348725,493.07732303921773,490.6808042980588,493.26186850193307
2.880000000000002,0.412101764431195,1.3617880533449744,7.651778156171445,0.1276325834792411,6.155206246192385,0.0,0.7998665685497435,1.6395211053118397,4.433629764791855,0.04623513072500716,-0.1478660354823052,0.0,437.2376426621162,436.4654047338755,438.40020128835073,438.2331749393635
2.940000000000002,0.4632932046963848,1.4632537852136625,7.924501377963118,0.1315932257401382,6.146312426026366,0.0,0.9074509624216374,1.742917450400583,4.655923279407226,0.08976132869787361,-0.14896816333800694,0.0,496.80326576620195,496.70435766518005,495.77572622826585,498.9661455957694
3.000000000000002,0.5211255674820662,1.5709901994009299,8.210291593556654,0.1369303138058937,6.137003164810199,0.0,1.0212277677393178,1.8487478760448663,4.869120259174303,0.08728164977547007,-0.17188250686924839,0.0,497.7278318276289,496.02734944989675,497.0100490901253,496.8339311442529
3.0600000000000023,0.5853391101675357,1.684571666177256,8.504329435453345,0.14244617265616455,6.126781065411802,0.0,1.120153390785401,1.9377153557625353,4.931491147141129,0.0998972929996391,-0.1675038860623843,0.0,454.56170756573687,454.8853879580683,453.21972246217024,454.2395508300614
3.1200000000000023,0.6552737983493312,1.8032209315056293,8.799495225879475,0.14866756184302687,6.116677833604513,0.0,1.2118395122283216,2.017718705052881,4.907107303850174,0.11035731285877934,-0.17021240404004534,0.0,427.4389831671177,427.179655391133,427.1606922792395,428.06166631466795
